episode_index,total_reward,total_time,tests_run,bugs_found,strategy_index,strategy_name,changed_module,change_size
290,-3.500121558038397,230.00243116076794,20,1,-1,baseline_fixed_order,payments,medium
291,-3.4150342515350487,228.30068503070098,20,1,-1,baseline_fixed_order,auth,medium
292,-3.600739664002423,232.01479328004845,20,1,-1,baseline_fixed_order,payments,small
293,-13.561111628305442,231.2222325661088,20,0,-1,baseline_fixed_order,auth,small
294,-13.413904618360029,228.27809236720057,20,0,-1,baseline_fixed_order,auth,medium
295,-3.7595142669513457,235.1902853390269,20,1,-1,baseline_fixed_order,notifications,medium
296,-13.858734442435708,237.17468884871417,20,0,-1,baseline_fixed_order,checkout,medium
297,-14.081288718500701,241.62577437001403,20,0,-1,baseline_fixed_order,search,small
298,-13.150141022491656,223.0028204498331,20,0,-1,baseline_fixed_order,auth,small
299,6.237786357592549,235.244272848149,20,2,-1,baseline_fixed_order,auth,medium
300,16.13120817520324,237.37583649593506,20,3,-1,baseline_fixed_order,payments,large
301,26.417896600423664,231.64206799152677,20,4,-1,baseline_fixed_order,checkout,medium
302,-3.4354909297282683,228.70981859456535,20,1,-1,baseline_fixed_order,payments,large
303,-12.848610179999445,216.97220359998894,20,0,-1,baseline_fixed_order,search,large
304,-13.627943995602362,232.55887991204725,20,0,-1,baseline_fixed_order,payments,small
305,-14.252365164646301,245.04730329292605,20,0,-1,baseline_fixed_order,profile,small
306,16.472454205624814,230.5509158875037,20,3,-1,baseline_fixed_order,checkout,medium
307,-13.491454114354587,229.82908228709167,20,0,-1,baseline_fixed_order,notifications,medium
308,-34.242787602693255,244.85575205386513,20,0,-1,baseline_fixed_order,checkout,small
309,-33.77672485251902,235.5344970503803,20,0,-1,baseline_fixed_order,auth,small
310,-3.3224843764391796,226.44968752878353,20,1,-1,baseline_fixed_order,search,large
311,-2.911617307226371,218.23234614452747,20,1,-1,baseline_fixed_order,search,small
312,-33.778674913819444,235.57349827638885,20,0,-1,baseline_fixed_order,notifications,large
313,-13.523607216546708,230.47214433093413,20,0,-1,baseline_fixed_order,search,large
314,-13.390445049314279,227.8089009862855,20,0,-1,baseline_fixed_order,profile,medium
315,-13.163473871317162,223.2694774263432,20,0,-1,baseline_fixed_order,search,medium
316,-3.4363644087204013,228.72728817440802,20,1,-1,baseline_fixed_order,search,large
317,-13.490387132679052,229.807742653581,20,0,-1,baseline_fixed_order,payments,medium
318,-13.637479787198377,232.74959574396746,20,0,-1,baseline_fixed_order,payments,medium
319,15.802469183345233,243.95061633309538,20,3,-1,baseline_fixed_order,checkout,small
320,-13.588287173974278,231.7657434794855,20,0,-1,baseline_fixed_order,notifications,small
321,-3.872291401624635,237.44582803249267,20,1,-1,baseline_fixed_order,search,medium
322,-3.640227603250633,232.80455206501262,20,1,-1,baseline_fixed_order,profile,small
323,-13.295649127003058,225.91298254006114,20,0,-1,baseline_fixed_order,payments,medium
324,-13.452793348307045,229.05586696614088,20,0,-1,baseline_fixed_order,search,small
325,-13.49484944411972,229.89698888239445,20,0,-1,baseline_fixed_order,profile,medium
326,-13.608928325811194,232.17856651622384,20,0,-1,baseline_fixed_order,auth,large
327,6.677468510916291,226.45062978167417,20,2,-1,baseline_fixed_order,auth,large
328,17.418794495941235,211.62411008117522,20,3,-1,baseline_fixed_order,payments,small
329,16.475275724310727,230.49448551378546,20,3,-1,baseline_fixed_order,checkout,large
330,-13.114627825904876,222.2925565180975,20,0,-1,baseline_fixed_order,checkout,large
